"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0184307807580138,83,179,1.2625997498898,"Path:hsa05152 Tuberculosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05152 "," TCIRG1  CORO1A  CR1  CR1L  CREBBP  MAPK14  CTSD  CYP27B1  EP300  AKT1  AKT2  FCER1G  FCGR2A  FCGR3B  PLA2R1  ATP6V0D2  CLEC4E  APAF1  HSPA9  HSPD1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNG  IFNGR1  IL1A  IL1B  IL6  IL10  IL10RA  IL10RB  IL12A  IL12B  IL18  IRAK2  ITGAM  ITGAX  RHOA  LBP  NFKB1  NFYB  NOS2  IL23A  CALML5  PIK3C3  ATP6V0A1  ATP6AP1  CYCS  PPP3CA  PPP3R1  MAPK1  MAPK3  MAPK13  BAX  RAB5A  RFX5  RFXAP  MAPK12  NOD2  TGFB1  TGFB3  TLR1  TLR2  TNFRSF1A  C3  VDR  RAB7A  CALM3  CAMP  CASP8  EEA1  CASP10  RIPK2  FADD  BCL10  ATP6V0D1  CALML4  CD74"
0.0185906963939316,73,155,1.2824244797365,"Path:hsa04934 Cushing syndrome","http://www.genome.jp/kegg-bin/show_pathway?hsa04934 "," CDK4  CDK6  CDKN1B  CDKN2B  CDKN2C  CREB3  ADCY1  FZD10  ADCY8  ADCY9  ATF2  CRH  CREB3L4  CTNNB1  CYP11B1  DVL1  DVL2  EGFR  AHR  FH  AIPL1  GNA11  GNAI3  GNAQ  GNAS  APC  PDE11A  LEF1  WNT16  RASD1  PLCB2  PLCB4  WNT4  PRKACG  MAPK1  MAPK3  MAP2K2  RAP1B  RB1  RBBP5  CCND1  SP1  BRAF  STAR  TCF7  WNT1  WNT2  WNT5A  WNT6  WNT7A  WNT8B  WNT10B  WNT9A  CACNA1D  CACNA1S  FZD3  WNT10A  KMT2D  WNT5B  AXIN1  AXIN2  FZD1  FZD7  TCF7L1  CREB3L3    CACNA1G  WNT3A  CCNE1  AIP  USP8  CCNE2  SCARB1"
0.018714378376377,70,148,1.2878846357961,"Path:hsa04072 Phospholipase D signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04072 "," PLA2G4B  AGPAT2  ADCY1  ADCY8  ADCY9  DGKK  DGKG  DGKQ  EGF  EGFR  AKT1  AKT2  F2  F2R  MS4A2  FCER1G  RRAS2  MRAS  PIP5K1C  MTOR  GAB1  SHC2  CYTH4  GNA12  GNAS  PLA2G4D  GRB2  GRM1  CXCL8  CXCR1  KIT  ARF6  KRAS  RHOA  NRAS  PDGFB  PDGFRA  PDGFRB  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLA2G4A  PLCB2  PLCB4  PLCG1  PLCG2  PLD2  AVP  AVPR1A  MAPK1  MAPK3  PDGFC  MAP2K2  AGPAT3  PTGFR  RALA  RALB  RHEB  RRAS  SOS2  TSC1  TSC2  PDGFD  PIP5K1B  PIK3R3  DGKE  PLPP1  PLPP2  DGKI"
0.018714378376377,45,89,1.37677554966324,"Path:hsa04211 Longevity regulating pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04211 "," CREB3  ADCY1  PPARGC1A  ADCY8  ADCY9  ATF2  CREB3L4  AKT1  AKT2  SIRT1  MTOR  APPL1  IGF1  IGF1R  IRS1  KRAS  NFKB1  NRAS  ADIPOR1  PRKAG2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PRKAG3  PPARG  PRKAA2  PRKAB1  PRKAB2  PRKACG  BAX  RHEB  RPS6KB1  SOD2  STK11  TP53  TSC1  TSC2  CAMK4  CREB3L3  CAT  PIK3R3  KL  ADIPOQ  EIF4E2"
0.018714378376377,51,103,1.34825981012329,"Path:hsa04620 Toll-like receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04620 "," TAB1  MAP3K8  MAPK14  TICAM1  CTSK  AKT1  AKT2  LY96  TBK1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  TICAM2  IL1B  IL6  CXCL8  IL12A  IL12B  CXCL10  IRF5  LBP  CXCL9  NFKB1  NFKBIA  PIK3CA  PIK3CD  PIK3R1  PIK3R2  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  MAP2K7  MAPK12  MAP3K7  TLR1  TLR2  TLR3  TRAF3  CASP8  PIK3R3  RIPK1  FADD  CD80"
0.0198440733573654,44,87,1.37712721647031,"Path:hsa04260 Cardiac muscle contraction","http://www.genome.jp/kegg-bin/show_pathway?hsa04260 "," CACNG3  CACNG2  UQCR11  COX5B  COX6A1  COX6A2  COX7A1  ATP1B4  CACNG4  HRC  MT-CO3  MT-CYB  MYH7  MYL2  MYL3  MYL4  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  CACNG8  CACNG7  CACNG6  SLC8A2  SLC8A3  SLC9A1  ACTC1  TNNC1  TNNI3  TNNT2  TPM1  UQCRC1  UQCRC2  CACNA1D  CACNA1S  CACNA2D1  CACNB1  CACNB3  CACNB4  CACNG1  CASQ2  COX7A2L  CACNA2D2"
0.0226158166238232,39,76,1.39730641312313,"Path:hsa05212 Pancreatic cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05212 "," CDK4  CDK6  GADD45G  DDB2  GADD45A  EGF  EGFR  ERBB2  AKT1  AKT2  MTOR  ARAF  KRAS  SMAD2  GADD45B  NFKB1  POLK  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLD2  MAPK1  MAPK3  BAX  RAC2  RAC3  RALA  RALB  RB1  CCND1  RPS6KB1  BRAF  STAT3  TGFB1  TGFB3  TP53  PIK3R3  ARHGEF6"
0.0230117309550106,51,104,1.33529577348749,"Path:hsa04625 C-type lectin receptor signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04625 "," MAPK14  CYLD  EGR2  AKT1  AKT2  FCER1G  RRAS2  MRAS  CLEC4E  PYCARD  CLEC4D  IL1B  IL2  IL6  IL10  IL12A  IL12B  IRF1  KRAS  RHOA  MDM2  NFKB1  NFKBIA  NRAS  PAK1  CLEC1B  IL23A  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG2  PPP3CA  PPP3R1  MAPK1  MAPK3  MAPK13  PTGS2  RELB  BCL3  RRAS  MAPK12  CCL17  CCL22  CALM3  CASP8  PIK3R3  BCL10  CALML4  CLEC6A"
0.0230117309550106,79,171,1.25797386480601,"Path:hsa05164 Influenza A","http://www.genome.jp/kegg-bin/show_pathway?hsa05164 "," BCL2L2-PABPN1  CDK4  CDK6  CALCOCO2  CPSF4  HNRNPUL1  CREBBP  TICAM1  EIF2S1  EP300  AKT1  AKT2  TPSD1  SLC25A4  NXT1  PYCARD  TBK1  APAF1  DNAJB1  ICAM1  IFNA1  IFNA5  IFNA6  IFNA7  IFNA8  IFNA13  IFNA14  IFNA16  IFNAR1  IFNG  IFNGR1  IL1A  IL1B  FASLG  IL6  CXCL8  IL12A  IL12B  IL18  CXCL10  KPNA5  NFKB1  NFKBIA  OAS3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLG  PML  CYCS  NXT2  MAPK1  MAPK3  MAP2K2  EIF2AK2  PRSS3  MAVS  BAX  RNASEL  CCL2  TPSB2  TLR3  ACTG1  TMPRSS2  TNFRSF1A  TRAF3  PABPN1  SLC25A31  CASP8  PIK3R3  TNFSF10  RAB11A  FADD  TNFRSF10B  TNFRSF10A  IL33  RSAD2  TMPRSS11D"
0.0245576865394956,50,102,1.33478239564301,"Path:hsa04972 Pancreatic secretion","http://www.genome.jp/kegg-bin/show_pathway?hsa04972 "," ADCY1  CFTR  CHRM3  ADCY8  ADCY9  CLCA1  CPA1  CPA2  CPA3  CPB2  CTRL  TPCN2  CLCA4  CELA3B  ATP1B4  AMY1A  AMY1B  GNAQ  GNAS  AMY2A  KCNMA1  RHOA  PLA2G2C  RAB8A  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  ATP2B1  ATP2B2  ATP2B3  PLA2G3  PLCB2  PLCB4  PRKCG  PRSS3  RAB27B  RAP1B  SCTR  SLC9A1  SLC12A2  BST1  CA2  PLA2G12A  RAB11A  CCK  CCKAR  CD38  RAB3D"
0.0248331677172625,73,157,1.26608786216024,"Path:hsa04390 Hippo signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04390 "," TPTEP2-CSNK1E  YAP1  FZD10  CSNK1E  CTNNB1  GDF7  RASSF6  DVL1  DVL2  FBXW11  AMH  GLI2  APC  BIRC3  BIRC5  ID2  AREG  GDF6  SMAD2  SMAD7  SERPINE1  PARD6A  LEF1  WNT16  WNT4  PPP2CA  PPP2CB  PPP2R2C  PRKCI  PRKCZ  CCND1  BMP2  BMP4  BMP5  BMP6  BMP7  BMP8B  BMPR1B  SNAI2  SOX2  TCF7  TEAD1  TGFB1  TGFB3  ACTG1  TP73  WNT1  WNT2  WNT5A  WNT6  WNT7A  WNT8B  WNT10B  WNT9A  YWHAH  YWHAZ  FZD3  FRMD1  WNT10A  WNT5B  AXIN1  AXIN2  FZD1  FZD7  TCF7L1  PARD6B  AJUBA  NKD1  CCND2  BTRC  WNT3A  LIMD1  LATS1"
0.025182268067439,55,114,1.31370688413286,"Path:hsa04670 Leukocyte transendothelial migration","http://www.genome.jp/kegg-bin/show_pathway?hsa04670 "," MYL9  VAV3  CLDN16  CLDN4  MAPK14  CLDN19  CTNNB1  CTNND1  CYBA  CYBB  CLDN17  GNAI3  MYLPF  ICAM1  ITGAM  RHOA  ARHGAP5  RHOH  AFDN  MMP2  MMP9  MYL2  CLDN11  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  PRKCG  MAPK13  PTK2  PXN  JAM2  MYL7  RAC2  RAP1B  MAPK12  NCF1  THY1  ACTG1  TXK  VASP  VAV2  VCAM1  VCL  CXCR4  CD99L2  JAM3  PIK3R3  CLDN10  CLDN1  CLDN9  ESAM  MYL10"
0.0255086042574908,60,126,1.2966457557675,"Path:hsa04110 Cell cycle","http://www.genome.jp/kegg-bin/show_pathway?hsa04110 "," CDK4  CDK6  CDKN1B  STAG1  CDKN2B  CDKN2C  MAD2L2  STAG2  GADD45G  DBF4  CHEK2  CREBBP  GADD45A  E2F4  EP300  ORC6  ORC3  ANAPC4  HDAC2  MAD2L1  SMAD2  MCM2  MCM4  MCM5  MCM6  MDM2  GADD45B  ATM  ORC2  ORC5  FZR1  ANAPC5  PLK1  RAD21  RB1  RBL2  CCND1  SKP2  BUB1B  TFDP2  TGFB1  TGFB3  TP53  TTK  YWHAH  YWHAZ  SMC1A  CUL1  CCNA1  CCNB1  CCND2  CCNE1  CCNH  PKMYT1  CCNB2  CCNE2  ESPL1  CDK1  CDC6  CDC25B"
0.0268090316195272,54,112,1.31285382771459,"Path:hsa04726 Serotonergic synapse","http://www.genome.jp/kegg-bin/show_pathway?hsa04726 "," GNB5  CYP2C19  CYP2C8  CYP2C9  CYP2C18  DUSP1  HTR3D  ALOX12  ALOX12B  ALOX15  ALOX15B  GABRB1  GABRB2  GNAI3  GNAO1  GNAQ  GNAS  GNB1  GNB3  GNG3  GNG5  GNG11  GNGT1  GNGT2  PLA2G4D  HTR2B  HTR5A  HTR6  ARAF  KCND2  KCNJ3  KCNJ9  KCNN2  KRAS  MAOA  MAOB  NRAS  GNG13  PLA2G4A  PLCB2  PLCB4  PRKACG  PRKCG  MAPK1  MAPK3  PTGS2  GNB4  SLC6A4  BRAF  TPH1  CACNA1B  CACNA1D  CACNA1S  HTR3B"
0.0302383955187834,155,362,1.16590661188486,"Path:hsa04080 Neuroactive ligand-receptor interaction","http://www.genome.jp/kegg-bin/show_pathway?hsa04080 "," CALCRL  NMUR1  NMU  GPR83  UTS2  HRH3  PTH2  CHRM3  CHRM4  CHRNA1  CHRNA4  CHRNA5  CHRNB2  UCN3  CHRNB3  CHRNB4  CHRND  GRIN3A  GRIN3B  RXFP2  GPHB5  LYPD6  ADORA1  TAAR1  ADORA2B  CRH  ADORA3  ADRA2A  CTSG  GPHA2  F2  F2R  F2RL1  F2RL2  FSHB  GABRA2  GABRA3  GABRA4  GABRA6  GABRB1  GABRB2  GABRD  GABRE  GABRG1  GALR1  GHSR  P2RY10  GLRA1  GLRA2  GLRB  GNRH1  GNRH2  GNRHR  PRLHR  GPR35  MLNR  GRIA2  GRIA4  GRID2  GRIK2  GRIK5  GRIN2A  GRIN2C  GRIN2D  NR3C1  GRM1  GRP  GRPR  GZMA  HCRT  HCRTR2  TAAR6  HTR2B  HTR5A  HTR6  IAPP  INSL3  KNG1  NPSR1  LEP  LEPR  LHCGR  PATE2  MC1R  MC3R  MC4R  MLN  MTNR1B  NMBR  NPY2R  NTS  OPRD1  OXT  P2RX1  P2RX3  P2RX5  PRLH  GAL  PLG  PNOC  AVP  AVPR1A  PRL  PRLR  PRSS3  NMUR2  CHRNA10  CYSLTR2  SLURP1  PTGER1  PTGER2  PTGFR  PTGIR  PTH2R  HRH4  RLN1  BDKRB1  BDKRB2  SCTR  NPFFR1  SST  SSTR1  SSTR2  SSTR4  SSTR5  BRS3  THRA  THRB  C3  C3AR1  TRHR  TSHB  C5  C5AR1  UCN  VGF  VIPR2  ADM2  GLRA3  SPX  TAAR8  MCHR2  KISS1R  GALR3  NPFF  S1PR4  CCK  CCKAR  CHRNA6  F2RL3  UCN2  TAAR5  GPR50  GLP2R  GABBR2"
0.0317437708235501,49,101,1.32103810166807,"Path:hsa04916 Melanogenesis","http://www.genome.jp/kegg-bin/show_pathway?hsa04916 "," ADCY1  FZD10  ADCY8  ADCY9  CREBBP  CREB3L4  CTNNB1  DVL1  DVL2  EP300  GNAI3  GNAO1  GNAQ  GNAS  KIT  KRAS  MC1R  NRAS  LEF1  WNT16  CALML5  PLCB2  PLCB4  WNT4  PRKACG  PRKCG  MAPK1  MAPK3  MAP2K2  TCF7  TYR  TYRP1  WNT1  WNT2  WNT5A  WNT6  WNT7A  WNT8B  WNT10B  WNT9A  FZD3  WNT10A  CALM3  WNT5B  FZD1  FZD7  TCF7L1  CREB3L3  WNT3A"
0.0319563221409879,69,149,1.26096624168262,"Path:hsa04261 Adrenergic signaling in cardiomyocytes","http://www.genome.jp/kegg-bin/show_pathway?hsa04261 "," CACNG3  CACNG2  CREB3  ADCY1  ADCY8  ADCY9  ATF2  MAPK14  CREB3L4  AKT1  AKT2  ATP1B4  CACNG4  GNAI3  GNAQ  GNAS  KCNE1  MYH7  MYL2  MYL3  MYL4  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  ATP2B1  ATP2B2  ATP2B3  CALML5  PLCB2  PLCB4  PPP2R3C  PPP1R1A  PPP2CA  PPP2CB  PPP2R2C  PPP2R3A  PPP2R5A  PPP2R5B  PPP2R5D  PRKACG  MAPK1  MAPK3  MAPK13  CACNG8  CACNG7  CACNG6  MAPK12  SCN7A  SLC8A2  SLC8A3  SLC9A1  ACTC1  TNNC1  TNNI3  TNNT2  TPM1  CACNA1D  CACNA1S  CACNA2D1  CACNB1  CACNB3  CACNB4  CACNG1  CALM3  CREB3L3  CALML4  CACNA2D2"
0.0321690483633469,21,37,1.54546156295532,"Path:hsa01250 Biosynthesis of nucleotide sugars","http://www.genome.jp/kegg-bin/show_pathway?hsa01250 "," NANP  FCSK  TGDS  GALK1  GALK2  GMDS  HK1  HK2  HK3  PGM1  PGM3  PMM1  PMM2  NANS  MIOX  CMAS  GNPNAT1  UAP1  UGP2  UXS1  FPGT"
0.0327297109687487,51,106,1.31010151361037,"Path:hsa04928 Parathyroid hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04928 "," CREB3  SLC34A2  ADCY1  MMP24  ADCY8  ADCY9  ATF2  SLC34A3  CREB3L4  CYP24A1  CYP27B1  HBEGF  EGFR  EGR1  FGFR1  GATA3  GNA11  GNA12  GNAI3  GNAQ  GNAS  ARAF  JUND  RHOA  LRP5  ARRB1  MEF2A  MEF2C  MMP13  MMP14  MMP15  MMP16  SOST  PDE4A  PLCB2  PLCB4  PLD2  PRKACG  PRKCG  MAPK1  MAPK3  SLC34A1  SP1  BRAF  VDR  FGF23  CREB3L3  GCM1  TNFSF11  KL  SLC9A3R1"
0.0354812925885689,60,128,1.27638566583363,"Path:hsa00230 Purine metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00230 "," NME6  ADCY1  ADCY8  ADCY9  AK7  NUDT16  AK8  DCK  DGUOK  AK1  AK4  ENPP4  AMPD1  AMPD3  GMPR  GUCY1A2  GUCY1A1  GUCY2C  GUCY2F  GUK1  NME7  GUCY2D  NT5C  NUDT2  HPRT1  APRT  IMPDH1  HDDC3  ENTPD8  ATIC  NME3  NME4  PNP  NPR2  NT5E  RRM2B  AK3  PDE11A  PDE3B  PDE4A  PDE6A  PDE6D  PDE6H  PDE9A  PDE1B  PGM1  NUDT9  PPAT  ADCY10  ALLC  NT5M  ADPRM  PRUNE1  RRM1  NME1-NME2  NT5C1A    PAPSS1  NT5C1B  ENTPD3"
0.0354812925885689,98,221,1.20746469021245,"Path:hsa04024 cAMP signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04024 "," HCN4  MYL9  VAV3  CREB3  ADCY1  CFTR  ADCY8  ADCY9  GRIN3A  GRIN3B  GPHB5  CNGB1  CNGA3  ADORA1  CREBBP  CRH  GPR119  CREB3L4  GPHA2  EP300  AKT1  AKT2  F2R  RRAS2  ATP1B4  FSHB  AMH  GHSR  GLI1  GNAI3  GNAS  GRIA2  GRIA4  GRIN2A  GRIN2C  GRIN2D  HTR6  HCAR2  RHOA  LHCGR  LIPE  AFDN  NFKB1  NFKBIA  ATP1A4  ATP1B1  ATP1B2  ATP1B3  FXYD2  ATP2B1  ATP2B2  ATP2B3  OXT  PAK1  ACOX1  PDE3B  PDE4A  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLD2  PRKACG  ADCY10  MAPK1  MAPK3  MAP2K2  PTGER2  RAC2  RAC3  RAP1B  HCN2  RRAS  BDNF  HHIP  ARAP3  SLC9A1  SOX9  BRAF  SST  SSTR1  SSTR2  SSTR5  TIAM1  TNNI3  TSHB  VAV2  VIPR2  CACNA1D  CACNA1S  CALM3  CAMK4  PPP1R1B  CREB3L3  PIK3R3  CALML4  GABBR2"
0.0366730377550146,38,76,1.36147804355587,"Path:hsa05133 Pertussis","http://www.genome.jp/kegg-bin/show_pathway?hsa05133 "," CFL2  MAPK14  TICAM1  LY96  GNAI3  PYCARD  IRF8  TICAM2  IL1A  IL1B  IL6  CXCL8  IL10  IL12A  IL12B  IRF1  ITGA5  ITGAM  RHOA  NFKB1  NOS2  IL23A  CALML5  MAPK1  MAPK3  MAPK13  MAPK12  CXCL6  CXCL5  SFTPA1  SERPING1  C3  C4BPA  C4BPB  C5  SFTPA2  CALM3  CALML4"
0.0389629352237204,61,131,1.26794138407494,"Path:hsa03040 Spliceosome","http://www.genome.jp/kegg-bin/show_pathway?hsa03040 "," SF3B4  U2AF1  SF3A1  SLU7  TXNL4A  TCERG1  SNRNP27  LSM6  CCDC12  ZMAT2  DDX5  DHX8  U2AF1L4  HNRNPA3  ACIN1  PRPF6  FUS  PRPF40B  SYF2  RBMX  PRPF19  TRA2A  HNRNPA1  HSPA8  MAGOH  HNRNPM  CRNKL1  SF3B6  LSM7  LSM8  WBP11  PRPF38B  RBM22  XAB2  THOC2  ISY1  RBM25  RP9  SRSF1  SRSF5  SRSF6  SNRNP70  SNRPA  SNRPA1  SNRPB  SNRPB2  SNRPC  SNRPD1  SNRPD2  SNRPD3  SNRPF  SF3A2  SF3B5  THOC3  PHF5A  PRPF38A  PRPF18  SRSF9  SNRNP40  AQR  DHX38"
0.0422604616314899,26,49,1.44483384214093,"Path:hsa00520 Amino sugar and nucleotide sugar metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa00520 "," CHIT1  GNPDA2  NANP  FCSK  GALK1  GALK2  CHIA  GMDS  HEXB  HK1  HK2  HK3  CYB5R1  PGM1  PGM3  PMM1  PMM2  NANS  CMAS  RENBP  GNPNAT1  UAP1  UGP2  UXS1  NPL  FPGT"
0.0443215884827106,29,56,1.41010225939715,"Path:hsa04340 Hedgehog signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04340 "," CSNK1A1L  EVC2  CSNK1A1  CSNK1E  CSNK1G2  GRK3  MEGF8  EVC  FBXW11  MGRN1  GAS1  GLI1  GLI2  SPOPL  IHH  KIF7  ARRB1  SUFU  PRKACG  CCND1  HHIP  SHH  SMURF2  SMO  CUL3  CUL1  DISP1  CCND2  BTRC"
0.0446288992604577,54,115,1.2786054669916,"Path:hsa01200 Carbon metabolism","http://www.genome.jp/kegg-bin/show_pathway?hsa01200 "," SDS  ADH5  GLYCTK  GOT1L1  CS  DLAT  DLD  DLST  ENO1  ENO2  ENO3  ESD  ALDOA  FH  RPIA  ALDOC  PGLS  GAPDH  PHGDH  GLUD1  AMT  GOT1  GOT2  HK1  HK2  HK3  IDH1  IDH2  IDH3A  IDH3G  ACADS  ACAT1  MDH1  MMUT  ACO2  ACOX1  PDHA1  PDHA2  PFKL  PGAM1  PGAM2  PGD  PKM  ACSS2  SDHA  SDHB  TPI1  TKTL1  TKTL2  ACSS1  MCEE  CAT  SUCLG2  RGN"
0.0446288992604577,41,84,1.32906189966169,"Path:hsa04012 ErbB signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04012 "," CDKN1B  CRK  HBEGF  EGF  EGFR  ERBB2  ERBB3  EREG  AKT1  AKT2  MTOR  GAB1  SHC2  ABL2  GRB2  NRG1  ARAF  AREG  KRAS  NRAS  PAK1  PAK2  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCG1  PLCG2  PRKCG  MAPK1  MAPK3  MAP2K2  MAP2K7  PTK2  RPS6KB1  SOS2  BRAF  STAT5B  NCK2  PIK3R3  CBL"
0.0458266351344907,56,120,1.27071284065215,"Path:hsa04935 Growth hormone synthesis secretion and action","http://www.genome.jp/kegg-bin/show_pathway?hsa04935 "," CREB3  ADCY1  MRAP2  ADCY8  ADCY9  ATF2  CREBBP  CRK  MAPK14  CREB3L4  EP300  AKT1  AKT2  MTOR  SHC2  GHSR  GNA11  GNAI3  GNAQ  GNAS  GRB2  IGF1  IGFALS  IGFBP3  IRS1  KRAS  NRAS  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PLCG1  PLCG2  PRKACG  ADCY10  PRKCG  MAPK1  MAPK3  MAPK13  MAP2K2  MAP2K6  PTK2  MAPK12  SOS2  SST  SSTR1  SSTR2  SSTR5  STAT3  STAT5B  CACNA1D  CACNA1S  CREB3L3  PIK3R3"
0.0471916283661891,107,246,1.18437520862178,"Path:hsa05131 Shigellosis","http://www.genome.jp/kegg-bin/show_pathway?hsa05131 "," ARPC5  ARPC3  ACTR3  ACTR2  ARPC2  CALCOCO2  U2AF1  RRAGB  NOD1  MYL9  TAB1  ARPC1A  RRAGA  CBX3  SEPTIN12  CRK  MAPK14  CSF2  DIAPH1  DOCK1  EGFR  U2AF1L4  AKT1  AKT2  ATG14  SEPTIN6  FBXW11  MTOR  TAB3  WIPI2  CYTH4  PYCARD  TBK1  GSK3A  MYLPF  H3-3A  H3-3B  HK1  HK2  HK3  IL1B  CXCL8  IL18  ITGA5  ARF6  RHOA  MDM2  MYL2  ATM  NFKB1  NFKBIA  UBE2D4  PFN1  PFN2  PIK3C3  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PLCG1  PLCG2  CYCS  FNBP1L  WIPI1  PRKCQ  MAPK1  MAPK3  MAPK13  ACTR3B  PTK2  BAX  PXN  MYL7  RPS6KB1  RPS27A  MAPK12  ELMO2  ACTR3C  MAP3K7  ACTG1  TNFRSF1A  TP53  C3  TRAF2  TRAF5  UBE2V1  UBE2V2  VCL  MAP1LC3B  SHARPIN  CAPN1  CAPN2  CUL1  PIK3R3  BECN1  RIPK1  RIPK2  BCL10  BTRC  WASL  PLCZ1  TIFA  MYL10  SEPTIN7  RBX1"
0.049847101657967,19,34,1.52165193103303,"Path:hsa04710 Circadian rhythm","http://www.genome.jp/kegg-bin/show_pathway?hsa04710 "," CRY1  CSNK1E  DBP  FBXW11  NFIL3  PRKAG2  PRKAG3  PRKAA2  PRKAB1  PRKAB2  RORA  RORB  BHLHE41  CUL1  BHLHE40  PER3  PER2  BTRC  NR1D1"
0.0518572683299042,36,73,1.34282765939757,"Path:hsa04115 p53 signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04115 "," CDK4  CDK6  GADD45G  CHEK2  DDB2  GADD45A  APAF1  IGF1  IGFBP3  CD82  MDM2  MDM4  GADD45B  ATM  RRM2B  SERPINE1  SHISA5  CYCS  BAX  CCND1  COP1  THBS1  TP53  TP73  TSC2  CASP8  PPM1D  TNFRSF10B  TNFRSF10A  CCNB1  CCND2  CCNE1  CCNB2  CCNE2  EI24  TP53I3"
0.0531802803398284,63,138,1.24308864846406,"Path:hsa04915 Estrogen signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04915 "," CREB3  ADCY1  ADCY8  ADCY9  ATF2  KRT25  CREB3L4  CTSD  HBEGF  KRT24  EGFR  AKT1  AKT2  FKBP4  SHC2  GNAI3  GNAO1  GNAQ  GNAS  GPER1  GRB2  GRM1  HSPA8  HSP90AA1  KRT27  KCNJ3  KCNJ9  KRAS  KRT9  KRT10  KRT13  KRT14  KRT15  KRT16  KRT18  KRT32  MMP2  MMP9  NOS3  NRAS  CALML5  PIK3CA  PIK3CD  PIK3R1  PIK3R2  PLCB2  PLCB4  PRKACG  MAPK1  MAPK3  MAP2K2  RARA  SOS2  SP1  TFF1  HSP90B1  CALM3  NCOA3  CREB3L3  PIK3R3  KRT38  CALML4  GABBR2"
0.0533746754386093,76,170,1.21732154482643,"Path:hsa04310 Wnt signaling pathway","http://www.genome.jp/kegg-bin/show_pathway?hsa04310 "," TPTEP2-CSNK1E  WIF1  FZD10  CSNK1A1L  CREBBP  CSNK1A1  CSNK1E  CSNK2A1  CSNK2A2  CTBP1  CTNNB1  DVL1  DVL2  EP300  GPC4  DAAM1  FBXW11  FRZB  DKK4  DKK2  INVS  APC  RSPO2  RSPO4  RHOA  LRP5  MMP7  CCDC88C  SOST  LEF1  WNT16  PLCB2  PLCB4  WNT4  PPP3CA  PPP3R1  LGR4  PRKACG  PRKCG  RAC2  RAC3  SENP2  CCND1  SFRP1  SFRP2  SFRP5  SOX17  MAP3K7  TCF7  TP53  WNT1  WNT2  WNT5A  WNT6  WNT7A  WNT8B  WNT10B  WNT9A  FZD3  TLE6  WNT10A  WNT5B  AXIN1  AXIN2  FZD1  FZD7  TCF7L1  ZNRF3  CUL1  NKD1  LGR5  CCN4  CCND2  BTRC  WNT3A  TBL1Y"
0.0543256393535558,22,41,1.4610983882063,"Path:hsa05219 Bladder cancer","http://www.genome.jp/kegg-bin/show_pathway?hsa05219 "," HBEGF  EGF  EGFR  ERBB2  FGFR3  CXCL8  ARAF  KRAS  MDM2  MMP1  MMP2  MMP9  NRAS  MAPK1  MAPK3  MAP2K2  RB1  CCND1  BRAF  THBS1  TP53  UPK3A"
